ID,Date,Element,Data_Value
UKW00035047,2011-03-19,TMAX,75
UKM00003257,2011-05-07,TMAX,215
UK000003377,2013-05-23,TMIN,29
UK000003377,2011-10-28,TMAX,139
NLE00113676,2014-01-22,TMIN,41
NLE00113736,2005-05-05,TMIN,73
UKM00003257,2006-07-12,TMIN,92
NLE00113736,2008-02-28,TMAX,84
UK000000000,2013-01-10,TMAX,51
NLE00113676,2015-02-20,TMIN,48
NLE00113736,2007-04-15,TMIN,108
UK000003377,2010-04-07,TMIN,57
NLE00113736,2009-12-25,TMAX,85
NLE00113736,2005-11-13,TMIN,101
UKM00003772,2010-03-29,TMIN,75
NLE00113724,2011-02-16,TMIN,44
UKM00003772,2010-07-05,TMIN,134
NLE00113676,2015-02-20,TMAX,89
NLE00113724,2006-11-09,TMIN,99
UKM00003740,2006-04-09,TMAX,97
UK000000000,2009-01-09,TMIN,-8
UK000003377,2005-10-30,TMIN,135
NLE00113724,2006-11-09,TMAX,122
NLE00113670,2014-07-11,TMAX,184
NLE00113670,2014-07-11,TMIN,149
UK000003377,2010-07-29,TMAX,210
NLE00113724,2005-03-17,TMAX,101
NLE00113676,2010-02-18,TMAX,52
UK000000000,2013-01-10,TMIN,-6
UK000003377,2015-03-23,TMAX,100
UKM00003772,2008-05-14,TMAX,201
NLE00113706,2015-02-07,TMAX,70
NLE00113736,2005-11-13,TMAX,125
NLE00113706,2015-02-07,TMIN,50
NLE00113676,2010-07-21,TMAX,209
NLE00113724,2005-07-16,TMAX,165
UKM00003257,2010-01-10,TMIN,-50
UK000000000,2013-06-17,TMAX,224
UK000000000,2006-11-11,TMAX,110
NLE00113736,2009-12-14,TMIN,-9
NLE00113724,2005-07-16,TMIN,150
UK000003377,2008-06-08,TMAX,237
UK000003377,2014-07-05,TMIN,160
UK000000000,2006-11-11,TMIN,44
UK000003377,2010-04-07,TMAX,158
NLE00113736,2009-12-14,TMAX,33
UKM00003772,2009-09-07,TMAX,217
NLE00113736,2007-04-15,TMAX,150
NLE00113736,2009-12-25,TMIN,29
UK000003377,2014-07-05,TMAX,204
UK000003377,2005-10-30,TMAX,179
UKM00003740,2010-10-09,TMAX,160
NLE00113670,2014-06-09,TMAX,157
NLE00113706,2015-05-03,TMIN,78
NLE00113676,2011-05-22,TMIN,113
UKM00003257,2011-08-19,TMIN,72
NLE00113724,2014-04-20,TMAX,119
UKM00003772,2008-04-22,TMAX,183
UKW00035047,2010-04-24,TMIN,33
UKW00035047,2009-12-04,TMIN,20
UK000003377,2013-02-14,TMAX,87
NLE00113736,2008-02-28,TMIN,67
UKW00035047,2010-04-24,TMAX,172
UKM00003257,2014-03-14,TMIN,10
UKM00003772,2012-03-28,TMIN,41
UKM00003740,2014-03-27,TMAX,94
UKM00003590,2008-11-07,TMAX,115
UKM00003740,2014-03-27,TMIN,7
UKM00003772,2012-03-28,TMAX,228
UK000003377,2014-09-19,TMIN,154
UKM00003740,2013-11-29,TMAX,90
UK000000000,2005-11-15,TMAX,114
UKW00035047,2010-04-27,TMIN,76
NLE00113706,2015-05-03,TMAX,128
NLE00113736,2008-02-29,TMIN,77
UK000003377,2010-07-06,TMIN,70
NLE00113724,2007-03-11,TMAX,100
NLE00113724,2007-03-11,TMIN,85
UK000003377,2014-06-21,TMIN,87
UK000003377,2013-07-26,TMAX,245
UKM00003740,2013-10-07,TMIN,108
NLE00113724,2015-11-12,TMAX,143
UK000000000,2013-11-09,TMAX,94
UKM00003257,2011-08-19,TMAX,191
UK000003377,2014-06-21,TMAX,215
NLE00113706,2015-03-26,TMAX,70
UKW00035047,2015-02-22,TMIN,-13
UKW00035047,2015-02-22,TMAX,75
NLE00113706,2015-03-26,TMIN,31
UKM00003590,2010-01-03,TMAX,12
UK000003377,2012-03-03,TMIN,24
UKM00003740,2013-10-07,TMAX,183
UK000003377,2012-03-03,TMAX,67
UKM00003772,2011-04-10,TMAX,203
NLE00113670,2012-06-24,TMAX,129
NLE00113706,2015-01-18,TMIN,36
UKM00003740,2006-11-10,TMIN,11
UK000000000,2010-03-28,TMIN,46
NLE00113736,2015-06-29,TMAX,174
UKM00003740,2009-05-07,TMAX,141
NLE00113736,2013-05-27,TMAX,131
NLE00113670,2012-06-24,TMIN,105
NLE00113736,2007-03-28,TMIN,88
UKM00003590,2005-09-18,TMIN,57
NLE00113736,2007-03-28,TMAX,125
UK000003377,2008-09-14,TMAX,171
UKM00003740,2012-10-18,TMAX,156
UK000000000,2013-07-14,TMIN,139
UK000000000,2013-07-14,TMAX,255
UK000003377,2014-09-09,TMAX,201
NLE00113676,2011-05-22,TMAX,145
UK000000000,2005-03-14,TMIN,-10
UK000000000,2005-03-14,TMAX,95
UK000003377,2013-02-14,TMIN,-8
NLE00113736,2015-06-29,TMIN,152
UKM00003590,2011-11-01,TMAX,143
UKM00003257,2011-08-04,TMIN,128
UK000003377,2008-06-08,TMIN,122
UK000003377,2014-09-09,TMIN,52
UK000003377,2014-09-19,TMAX,178
UKM00003772,2011-12-15,TMAX,84
NLE00113670,2014-11-02,TMIN,127
UK000000000,2009-11-17,TMIN,76
NLE00113670,2011-04-07,TMAX,109
NLE00113670,2014-11-02,TMAX,148
UK000003377,2008-09-14,TMIN,65
UKW00035047,2012-03-05,TMIN,23
UKM00003740,2012-01-30,TMAX,26
NLE00113736,2013-05-27,TMIN,97
UK000000000,2009-11-17,TMAX,138
NLE00113724,2005-04-12,TMIN,68
UK000000000,2007-07-07,TMAX,188
NLE00113724,2005-04-12,TMAX,82
UK000000000,2010-03-28,TMAX,115
UK000003377,2013-06-20,TMAX,210
UK000000000,2007-07-07,TMIN,112
UK000000000,2008-06-03,TMAX,153
UKM00003772,2015-01-27,TMAX,92
UK000003377,2008-06-27,TMIN,112
NLE00113724,2005-03-17,TMIN,73
NLE00113670,2014-06-09,TMIN,146
NLE00113706,2013-06-14,TMIN,109
UK000003377,2012-09-15,TMAX,195
NLE00113670,2015-11-28,TMIN,65
NLE00113670,2012-11-08,TMAX,106
UKM00003740,2013-01-21,TMIN,-20
UKM00003590,2013-05-31,TMIN,89
UK000000000,2014-11-06,TMAX,117
UKM00003257,2008-10-21,TMAX,107
NLE00113706,2013-06-14,TMAX,127
NLE00113724,2012-07-22,TMIN,144
UKM00003740,2014-02-03,TMAX,71
NLE00113724,2012-07-22,TMAX,166
NLE00113670,2015-11-28,TMAX,99
UK000003377,2012-04-19,TMAX,118
UK000000000,2005-12-21,TMIN,38
NLE00113706,2012-04-07,TMIN,41
UK000003377,2010-07-29,TMIN,135
NLE00113706,2015-01-29,TMIN,12
UKM00003740,2014-02-03,TMIN,41
NLE00113670,2015-05-31,TMIN,91
UKM00003740,2014-07-01,TMIN,103
UKM00003740,2015-09-29,TMIN,73
NLE00113724,2013-09-12,TMAX,177
NLE00113736,2015-11-03,TMAX,155
UKM00003590,2013-05-31,TMAX,191
UK000000000,2006-04-14,TMIN,55
NLE00113724,2013-06-20,TMIN,121
UK000000000,2006-04-14,TMAX,137
NLE00113676,2011-04-02,TMAX,142
UKM00003590,2015-02-20,TMAX,61
UKM00003740,2014-07-01,TMAX,210
UK000000000,2007-11-26,TMIN,47
NLE00113724,2013-06-20,TMAX,130
NLE00113670,2015-05-31,TMAX,128
NLE00113670,2014-10-22,TMAX,130
UK000003377,2012-09-15,TMIN,46
NLE00113736,2015-10-07,TMAX,164
UK000003377,2006-03-09,TMAX,100
NLE00113670,2014-04-30,TMIN,65
UKM00003772,2009-09-13,TMIN,-18
NLE00113670,2010-10-15,TMAX,132
UKM00003740,2015-09-29,TMAX,183
UK000000000,2014-11-06,TMIN,-6
UKM00003772,2012-04-20,TMAX,131
UKM00003740,2013-08-07,TMAX,211
UK000003377,2012-02-19,TMIN,7
UKM00003590,2006-12-25,TMIN,0
UKM00003772,2010-07-05,TMAX,242
UKM00003740,2013-08-07,TMIN,106
UK000000000,2007-05-23,TMIN,91
UK000000000,2010-05-17,TMAX,182
UK000000000,2007-05-23,TMAX,208
UK000003377,2012-02-19,TMAX,78
NLE00113724,2007-03-27,TMAX,107
NLE00113736,2005-01-30,TMAX,73
UKM00003740,2005-03-14,TMAX,97
NLE00113736,2005-01-30,TMIN,66
UKM00003257,2008-02-29,TMIN,0
NLE00113706,2014-08-27,TMAX,174
NLE00113724,2005-03-18,TMAX,93
UKM00003257,2007-07-29,TMAX,194
NLE00113706,2014-05-03,TMAX,81
UKM00003740,2009-10-12,TMIN,43
NLE00113706,2012-04-07,TMAX,62
UK000000000,2005-12-21,TMAX,96
UKM00003590,2009-08-13,TMAX,212
UK000003377,2006-10-12,TMIN,65
NLE00113706,2015-01-29,TMAX,46
NLE00113670,2010-10-15,TMIN,104
UKM00003257,2008-10-21,TMIN,0
UKM00003772,2012-04-20,TMIN,40
UK000003377,2006-10-12,TMAX,170
UKM00003590,2012-12-19,TMIN,27
UKM00003772,2006-12-19,TMIN,-3
UK000003377,2007-12-28,TMAX,110
UKM00003772,2006-12-19,TMAX,38
UK000000000,2010-05-17,TMIN,47
NLE00113670,2012-11-08,TMIN,98
NLE00113670,2010-02-03,TMIN,26
UKM00003590,2008-03-28,TMIN,0
UK000003377,2006-03-09,TMIN,65
UK000000000,2014-08-21,TMIN,73
UKM00003740,2011-06-17,TMAX,145
UK000000000,2014-08-21,TMAX,176
UK000003377,2012-04-19,TMIN,52
NLE00113676,2015-09-17,TMAX,167
NLE00113670,2014-09-16,TMAX,176
UK000000000,2012-07-20,TMAX,197
UK000000000,2006-10-09,TMIN,122
UKM00003740,2007-07-27,TMAX,195
UKM00003257,2005-04-11,TMIN,27
NLE00113706,2010-02-19,TMAX,48
NLE00113736,2005-05-05,TMAX,106
NLE00113670,2014-10-22,TMIN,92
UKM00003740,2013-01-31,TMIN,53
UK000003377,2010-05-28,TMAX,137
UK000000000,2006-10-09,TMAX,182
NLE00113676,2010-01-01,TMIN,0
UKM00003772,2007-12-14,TMIN,0
NLE00113676,2010-01-01,TMAX,45
UKM00003740,2008-10-14,TMAX,145
NLE00113670,2015-09-29,TMIN,145
UKM00003772,2008-08-14,TMAX,205
UKM00003257,2006-12-23,TMIN,-7
UKM00003772,2008-08-14,TMIN,0
UK000003377,2006-10-18,TMIN,121
NLE00113706,2010-02-19,TMIN,19
UK000003377,2006-10-18,TMAX,151
UK000000000,2010-08-01,TMAX,198
UK000000000,2009-01-09,TMAX,19
NLE00113736,2009-01-31,TMIN,-7
UK000003377,2014-11-22,TMIN,66
UK000000000,2008-12-17,TMAX,96
NLE00113736,2014-09-13,TMIN,168
UK000003377,2008-06-27,TMAX,187
UKM00003590,2005-07-07,TMIN,105
NLE00113736,2014-09-13,TMAX,176
UK000003377,2014-11-22,TMAX,75
NLE00113736,2009-01-31,TMAX,25
UK000000000,2005-10-17,TMIN,112
NLE00113706,2012-01-26,TMIN,54
UKM00003740,2005-11-19,TMIN,-35
NLE00113724,2007-10-28,TMAX,147
UKM00003740,2005-11-19,TMAX,45
NLE00113706,2012-01-26,TMAX,78
UKM00003257,2010-01-10,TMAX,34
NLE00113724,2007-10-28,TMIN,129
UKW00035047,2010-05-30,TMIN,122
UK000000000,2005-10-17,TMAX,175
UKM00003772,2010-03-29,TMAX,126
UK000003377,2010-05-28,TMIN,55
NLE00113670,2015-09-29,TMAX,152
UKW00035047,2007-06-28,TMAX,194
UKM00003590,2008-07-04,TMAX,212
UK000000000,2010-07-04,TMAX,200
UKM00003772,2010-12-27,TMIN,5
UKM00003257,2010-03-09,TMIN,-10
UKM00003257,2010-03-09,TMAX,73
UKW00035047,2013-07-22,TMAX,288
NLE00113736,2015-11-03,TMIN,90
NLE00113724,2006-12-23,TMAX,84
UKM00003772,2010-12-27,TMAX,49
NLE00113676,2011-04-02,TMIN,88
UKM00003257,2010-01-05,TMIN,-28
UK000000000,2010-07-04,TMIN,101
UK000000000,2012-07-20,TMIN,98
NLE00113670,2014-09-16,TMIN,167
UKM00003740,2008-12-25,TMAX,61
UK000000000,2007-11-26,TMAX,82
UK000003377,2011-07-24,TMAX,187
UK000003377,2011-07-24,TMIN,72
UKM00003590,2005-07-07,TMAX,187
UKM00003257,2005-03-21,TMAX,150
NLE00113724,2014-11-18,TMAX,127
NLE00113724,2013-09-12,TMIN,136
UKM00003257,2011-04-02,TMAX,148
NLE00113676,2015-09-17,TMIN,146
NLE00113676,2009-04-22,TMAX,96
UK000000000,2009-06-23,TMAX,238
UK000000000,2009-06-23,TMIN,125
NLE00113670,2014-04-30,TMAX,93
UKW00035047,2015-12-01,TMAX,141
UKM00003740,2007-12-20,TMIN,-49
NLE00113706,2014-08-27,TMIN,149
UKW00035047,2015-12-01,TMIN,88
NLE00113724,2014-11-18,TMIN,97
NLE00113676,2009-04-22,TMIN,81
NLE00113724,2005-06-15,TMIN,124
UKM00003590,2008-09-14,TMAX,160
UKW00035047,2013-07-22,TMIN,138
UKM00003772,2015-10-07,TMAX,160
NLE00113724,2005-06-15,TMAX,137
NLE00113724,2006-12-23,TMIN,67
NLE00113724,2014-04-20,TMIN,97
NLE00113736,2010-08-21,TMIN,188
NLE00113736,2010-08-21,TMAX,198
UKM00003257,2006-10-12,TMAX,175
UKW00035047,2011-03-19,TMIN,14
NLE00113736,2012-08-19,TMAX,218
NLE00113676,2012-07-27,TMIN,152
UKM00003257,2011-10-04,TMIN,80
NLE00113736,2008-11-22,TMAX,59
NLE00113676,2012-07-27,TMAX,190
NLE00113724,2006-07-08,TMIN,149
NLE00113724,2006-07-08,TMAX,159
UK000003377,2005-10-18,TMAX,135
UKM00003257,2011-10-04,TMAX,141
UKM00003772,2005-12-23,TMIN,0
UKM00003772,2005-12-23,TMAX,97
NLE00113724,2011-11-15,TMAX,107
UKM00003740,2012-03-02,TMAX,113
UKM00003740,2010-04-25,TMAX,169
UK000000000,2011-02-05,TMAX,115
UKM00003740,2010-04-25,TMIN,85
NLE00113724,2010-10-01,TMAX,160
UK000000000,2013-05-28,TMAX,156
NLE00113724,2015-06-15,TMAX,128
UKM00003740,2013-05-14,TMIN,47
NLE00113670,2012-11-28,TMAX,83
UKW00035047,2008-05-12,TMIN,0
UK000000000,2011-02-05,TMIN,89
UKM00003740,2010-08-31,TMAX,196
NLE00113736,2011-05-11,TMIN,114
UK000000000,2005-04-11,TMAX,142
NLE00113736,2011-05-11,TMAX,123
UKM00003740,2010-08-31,TMIN,65
UKM00003772,2013-04-28,TMIN,5
NLE00113736,2012-08-19,TMIN,186
UKM00003772,2013-04-28,TMAX,121
UK000003377,2006-01-13,TMAX,72
NLE00113706,2015-07-12,TMAX,160
NLE00113736,2008-11-22,TMIN,12
NLE00113736,2011-05-15,TMIN,100
UK000003377,2005-10-18,TMIN,101
UK000003377,2006-01-13,TMIN,20
NLE00113706,2015-07-12,TMIN,144
NLE00113670,2012-08-06,TMAX,162
UKM00003590,2013-02-09,TMAX,45
UKM00003257,2010-12-21,TMIN,-145
UK000000000,2011-05-29,TMIN,105
NLE00113724,2010-10-01,TMIN,141
UKM00003740,2006-10-09,TMAX,188
NLE00113706,2013-02-14,TMAX,60
NLE00113724,2005-04-11,TMIN,72
NLE00113676,2011-11-01,TMAX,151
NLE00113676,2011-11-01,TMIN,124
NLE00113724,2010-07-31,TMIN,150
UKM00003740,2013-05-14,TMAX,92
NLE00113706,2014-03-09,TMAX,105
UK000000000,2009-09-08,TMIN,159
NLE00113706,2014-03-09,TMIN,82
UKM00003590,2011-09-22,TMAX,180
UKM00003740,2012-03-02,TMIN,30
UKM00003740,2006-10-09,TMIN,120
NLE00113724,2005-04-11,TMAX,86
UKM00003772,2009-01-09,TMAX,25
NLE00113676,2015-01-06,TMAX,90
NLE00113670,2015-05-07,TMIN,82
NLE00113676,2015-05-30,TMIN,96
NLE00113670,2010-01-01,TMIN,15
NLE00113670,2012-11-28,TMIN,65
UKM00003740,2015-03-21,TMAX,102
UK000003377,2011-12-13,TMIN,35
UK000000000,2012-01-29,TMAX,34
UK000000000,2012-01-29,TMIN,-8
UK000000000,2005-04-11,TMIN,38
UKM00003740,2008-12-14,TMAX,44
UKM00003772,2012-10-20,TMAX,141
UK000000000,2009-09-08,TMAX,185
NLE00113724,2010-01-15,TMAX,65
UKM00003740,2015-03-21,TMIN,35
NLE00113724,2015-06-15,TMIN,103
NLE00113724,2011-11-15,TMIN,68
NLE00113724,2007-08-09,TMAX,162
NLE00113724,2008-08-03,TMAX,177
NLE00113724,2008-08-03,TMIN,157
UKM00003772,2015-04-10,TMAX,213
UK000003377,2011-12-13,TMAX,52
UK000000000,2013-05-28,TMIN,71
UKM00003772,2015-04-10,TMIN,62
UKM00003257,2010-12-21,TMAX,-19
NLE00113676,2015-01-06,TMIN,71
UK000003377,2009-03-09,TMIN,19
UKM00003772,2008-02-19,TMIN,0
UK000003377,2010-05-17,TMAX,183
NLE00113676,2015-07-08,TMIN,126
NLE00113724,2006-07-12,TMIN,149
NLE00113724,2006-07-12,TMAX,171
NLE00113676,2015-04-09,TMIN,40
NLE00113724,2007-08-09,TMIN,145
UK000003377,2013-05-02,TMAX,152
UK000000000,2011-09-27,TMIN,110
UK000003377,2006-12-25,TMIN,41
UKM00003257,2005-10-23,TMAX,105
NLE00113736,2011-09-01,TMIN,146
NLE00113724,2014-12-15,TMIN,72
UK000003377,2006-12-25,TMAX,57
UKM00003590,2006-12-19,TMAX,33
NLE00113670,2009-11-28,TMAX,92
UK000000000,2012-08-16,TMIN,142
NLE00113736,2011-09-22,TMIN,147
UK000003377,2011-01-13,TMAX,112
NLE00113736,2011-05-15,TMAX,124
NLE00113736,2011-09-01,TMAX,162
NLE00113706,2011-04-09,TMIN,69
UKM00003257,2011-05-28,TMAX,161
UKM00003740,2014-09-18,TMIN,143
UKM00003740,2012-04-29,TMIN,34
UKM00003740,2012-04-29,TMAX,105
UKM00003257,2011-11-17,TMAX,120
UKM00003257,2015-02-20,TMAX,70
UKM00003257,2011-11-17,TMIN,67
UK000000000,2006-04-09,TMAX,85
NLE00113724,2011-12-03,TMIN,93
UK000000000,2011-09-27,TMAX,248
UK000000000,2014-12-05,TMAX,89
NLE00113724,2011-12-03,TMAX,114
UKM00003772,2010-03-26,TMAX,137
UK000000000,2008-02-06,TMIN,55
UKM00003772,2011-01-16,TMAX,124
UK000000000,2014-12-05,TMIN,12
NLE00113676,2011-05-17,TMIN,112
NLE00113676,2011-05-17,TMAX,139
UKW00035047,2008-09-12,TMIN,0
UKM00003740,2014-09-18,TMAX,229
UK000000000,2013-11-09,TMIN,23
UKM00003772,2014-03-28,TMIN,34
NLE00113670,2009-11-28,TMIN,45
NLE00113736,2011-09-22,TMAX,168
UKM00003590,2014-01-22,TMIN,24
UK000000000,2009-05-25,TMAX,208
UK000000000,2013-12-03,TMAX,77
UKM00003590,2011-06-16,TMAX,176
UK000000000,2006-07-05,TMIN,155
UKM00003257,2005-01-01,TMAX,105
UKM00003772,2005-10-18,TMAX,132
NLE00113706,2011-04-01,TMIN,76
UK000000000,2009-05-25,TMIN,83
UK000000000,2006-07-05,TMAX,245
UKM00003590,2014-01-22,TMAX,86
UKM00003590,2010-04-26,TMAX,172
UKM00003257,2005-01-01,TMIN,0
UKM00003772,2009-11-07,TMAX,112
UK000000000,2013-12-03,TMIN,52
UK000003377,2015-11-30,TMAX,122
UK000003377,2009-03-09,TMAX,97
UKW00035047,2010-04-08,TMIN,52
NLE00113736,2008-03-07,TMAX,91
UKM00003590,2010-04-26,TMIN,57
NLE00113724,2005-03-14,TMIN,39
NLE00113724,2012-10-20,TMIN,129
UK000000000,2012-08-16,TMAX,234
UKM00003740,2015-01-27,TMAX,79
UKM00003740,2015-01-27,TMIN,21
NLE00113706,2011-04-01,TMAX,99
UKM00003590,2011-09-03,TMAX,248
UKM00003772,2014-03-28,TMAX,140
UKM00003590,2010-02-18,TMIN,-53
NLE00113706,2011-11-16,TMIN,75
NLE00113676,2015-07-08,TMAX,165
NLE00113736,2012-01-24,TMAX,71
UKM00003257,2013-06-22,TMAX,180
UKM00003257,2011-03-24,TMIN,20
UK000003377,2010-05-17,TMIN,18
NLE00113706,2011-11-16,TMAX,103
NLE00113706,2010-06-19,TMIN,96
UKM00003257,2005-09-03,TMAX,203
NLE00113736,2012-01-24,TMIN,38
NLE00113724,2005-03-14,TMAX,60
UKM00003257,2005-09-03,TMIN,68
NLE00113676,2011-01-24,TMAX,62
UKW00035047,2011-04-15,TMAX,141
UKM00003740,2005-10-10,TMAX,211
UKM00003257,2007-08-12,TMAX,191
NLE00113724,2007-04-10,TMAX,110
NLE00113736,2014-06-06,TMIN,138
UKM00003772,2012-03-03,TMAX,150
UKW00035047,2006-01-26,TMIN,1
UK000003377,2011-06-24,TMIN,66
UKM00003590,2008-03-30,TMAX,129
NLE00113670,2011-09-12,TMIN,127
UKM00003740,2005-11-17,TMIN,-19
NLE00113724,2012-03-19,TMIN,56
UKM00003740,2005-11-17,TMAX,64
UKM00003590,2008-03-30,TMIN,-74
NLE00113724,2010-04-03,TMIN,51
UK000000000,2010-08-01,TMIN,128
UK000003377,2012-05-12,TMIN,12
NLE00113724,2010-04-03,TMAX,66
UKM00003590,2014-11-15,TMIN,50
UKW00035047,2006-12-26,TMAX,69
NLE00113724,2007-01-25,TMIN,26
NLE00113670,2011-09-12,TMAX,166
NLE00113706,2014-01-21,TMAX,72
NLE00113670,2009-12-31,TMIN,20
NLE00113670,2013-08-20,TMAX,172
NLE00113724,2007-06-22,TMAX,155
UK000003377,2008-11-26,TMIN,-26
UKM00003772,2006-04-18,TMAX,153
NLE00113706,2015-07-21,TMAX,177
UK000003377,2008-11-26,TMAX,122
UKW00035047,2008-03-13,TMIN,-22
NLE00113724,2007-04-10,TMIN,93
UKM00003590,2009-07-11,TMAX,205
NLE00113724,2012-03-19,TMAX,71
NLE00113724,2015-03-11,TMAX,70
NLE00113724,2015-03-11,TMIN,49
NLE00113736,2014-06-06,TMAX,161
UKM00003590,2009-07-11,TMIN,0
NLE00113724,2012-03-06,TMAX,63
NLE00113724,2012-03-06,TMIN,51
UKW00035047,2008-09-14,TMIN,0
NLE00113724,2006-05-13,TMIN,80
NLE00113670,2009-12-31,TMAX,48
NLE00113706,2012-03-20,TMAX,93
UKM00003772,2015-09-18,TMAX,195
NLE00113706,2014-01-21,TMIN,55
NLE00113670,2015-05-22,TMIN,100
UKM00003740,2007-12-26,TMAX,87
NLE00113724,2011-10-28,TMIN,125
UKM00003740,2007-12-26,TMIN,27
NLE00113676,2010-12-22,TMIN,5
UK000003377,2011-08-15,TMIN,85
UK000003377,2011-08-15,TMAX,221
NLE00113676,2010-12-22,TMAX,35
UKM00003257,2015-09-13,TMAX,173
NLE00113724,2010-07-24,TMIN,145
UK000000000,2012-01-25,TMAX,71
UKM00003257,2006-10-12,TMIN,6
UKM00003257,2005-09-26,TMIN,52
UKM00003590,2008-11-07,TMIN,0
NLE00113676,2013-01-27,TMIN,60
UK000000000,2008-06-03,TMIN,126
UKM00003740,2009-05-27,TMAX,136
NLE00113676,2013-01-27,TMAX,90
UKM00003257,2005-09-26,TMAX,175
UK000000000,2012-01-25,TMIN,38
UKM00003740,2015-08-26,TMAX,201
UK000000000,2008-06-13,TMAX,150
UKM00003740,2009-05-27,TMIN,79
UK000003377,2012-05-12,TMAX,159
NLE00113724,2007-01-25,TMAX,55
UK000000000,2008-06-13,TMIN,63
NLE00113724,2015-05-06,TMAX,111
NLE00113724,2015-05-06,TMIN,93
UKW00035047,2006-12-26,TMIN,0
UK000003377,2010-07-06,TMAX,238
UKW00035047,2012-05-30,TMIN,100
UK000003377,2015-04-10,TMAX,193
UKW00035047,2006-01-06,TMIN,0
NLE00113670,2015-05-22,TMAX,121
NLE00113724,2006-05-13,TMAX,116
UK000003377,2007-01-25,TMAX,42
UK000003377,2015-04-10,TMIN,46
NLE00113676,2015-05-29,TMIN,89
UK000000000,2011-06-07,TMAX,157
NLE00113676,2015-05-29,TMAX,120
UK000003377,2007-01-25,TMIN,-25
NLE00113724,2010-07-24,TMAX,160
NLE00113724,2007-06-22,TMIN,142
UK000000000,2009-08-13,TMIN,129
UKM00003590,2012-06-27,TMIN,164
NLE00113670,2010-01-01,TMAX,48
NLE00113736,2015-06-28,TMAX,166
NLE00113670,2015-02-07,TMIN,51
NLE00113724,2006-12-16,TMAX,119
NLE00113724,2006-12-16,TMIN,74
UK000000000,2011-06-07,TMIN,65
UKW00035047,2014-03-20,TMAX,157
NLE00113724,2013-12-06,TMAX,60
UK000003377,2013-07-26,TMIN,148
NLE00113724,2007-09-27,TMAX,154
NLE00113736,2015-07-09,TMAX,155
UKM00003257,2006-01-26,TMAX,63
NLE00113676,2015-09-08,TMAX,157
NLE00113670,2010-10-02,TMIN,135
NLE00113706,2010-06-19,TMAX,118
NLE00113706,2015-02-12,TMIN,37
UKM00003257,2008-03-30,TMAX,123
NLE00113706,2015-02-12,TMAX,51
NLE00113706,2012-04-21,TMIN,66
UK000000000,2005-09-04,TMAX,269
NLE00113706,2012-04-21,TMAX,77
NLE00113676,2015-05-30,TMAX,121
NLE00113724,2007-09-27,TMIN,121
UKW00035047,2014-03-20,TMIN,67
UKM00003772,2006-07-03,TMAX,314
UK000000000,2011-05-29,TMAX,151
UKW00035047,2012-05-30,TMAX,242
UK000003377,2008-02-27,TMAX,104
UK000003377,2008-02-27,TMIN,25
UK000003377,2006-09-05,TMIN,177
NLE00113676,2015-09-08,TMIN,127
UKM00003257,2009-07-25,TMAX,205
UKM00003257,2006-11-09,TMAX,103
NLE00113736,2013-06-09,TMAX,111
UK000003377,2006-09-05,TMAX,235
UKM00003772,2012-09-15,TMIN,83
UKM00003740,2005-10-10,TMIN,78
UKM00003740,2007-02-18,TMAX,74
NLE00113670,2015-05-07,TMAX,95
NLE00113736,2015-06-28,TMIN,154
UKM00003772,2012-09-15,TMAX,229
NLE00113676,2010-04-26,TMIN,85
NLE00113670,2015-02-07,TMAX,73
UK000000000,2005-09-04,TMIN,139
NLE00113724,2013-12-06,TMIN,25
UK000000000,2009-06-04,TMIN,48
NLE00113706,2011-12-03,TMIN,73
UK000003377,2008-01-03,TMAX,34
UKM00003590,2015-05-29,TMAX,139
UK000003377,2008-03-07,TMIN,55
NLE00113706,2011-03-14,TMIN,47
NLE00113670,2013-08-20,TMIN,152
UKM00003740,2015-04-10,TMIN,46
UKM00003772,2008-02-10,TMIN,-34
UKM00003772,2008-02-10,TMAX,152
UKM00003590,2007-05-24,TMAX,232
UKM00003257,2012-10-16,TMAX,98
NLE00113706,2011-03-14,TMAX,68
UK000000000,2009-08-13,TMAX,208
UK000003377,2011-06-24,TMAX,217
UKM00003590,2012-06-18,TMAX,175
UKM00003590,2012-06-27,TMAX,232
UK000000000,2009-06-04,TMAX,172
UK000003377,2008-03-07,TMAX,110
UKM00003590,2009-09-14,TMIN,-17
NLE00113706,2011-12-03,TMAX,111
UKM00003257,2006-01-26,TMIN,-28
NLE00113724,2011-10-28,TMAX,151
NLE00113706,2014-10-20,TMAX,151
NLE00113676,2010-04-26,TMAX,119
NLE00113706,2013-02-16,TMAX,74
NLE00113706,2014-10-20,TMIN,119
NLE00113706,2013-02-16,TMIN,38
UK000003377,2008-01-03,TMIN,4
UKM00003590,2014-11-15,TMAX,108
UKM00003740,2015-04-10,TMAX,192
UK000003377,2005-09-25,TMIN,116
NLE00113670,2010-10-02,TMAX,153
UK000003377,2005-09-25,TMAX,185
NLE00113706,2012-03-20,TMIN,68
NLE00113670,2009-10-23,TMAX,143
NLE00113670,2009-10-23,TMIN,105
NLE00113676,2008-09-14,TMAX,161
NLE00113724,2010-01-15,TMIN,41
NLE00113676,2008-09-14,TMIN,145
NLE00113736,2015-07-09,TMIN,134
UKM00003772,2010-06-15,TMIN,88
UKM00003590,2013-02-25,TMAX,32
UKM00003590,2013-02-25,TMIN,5
